Date,Open,High,Low,Close,Adj Close,Volume
2009-04-28,6.537143,6.804286,6.428571,6.597143,6.597143,16545900
2009-04-29,6.500000,6.571429,6.421429,6.461429,6.461429,17892700
2009-04-30,6.474286,6.707143,6.451428,6.472857,6.472857,12247200
2009-05-01,6.464286,6.485714,6.318572,6.354286,6.354286,7328300
2009-05-04,6.360000,6.547143,6.307143,6.420000,6.420000,7936600
2009-05-05,6.418571,6.498571,6.357143,6.444286,6.444286,7007700
2009-05-06,6.448571,6.495714,5.964286,6.141428,6.141428,16352000
2009-05-07,6.077143,6.185714,5.525714,5.710000,5.710000,25173400
2009-05-08,5.717143,5.800000,5.398571,5.745714,5.745714,24913000
2009-05-11,5.648571,5.714286,5.454286,5.657143,5.657143,12990600
2009-05-12,5.664286,5.805714,5.542857,5.761428,5.761428,13067600
2009-05-13,5.714286,5.714286,5.262857,5.378572,5.378572,20459600
2009-05-14,5.345714,5.362857,5.178571,5.297143,5.297143,14255500
2009-05-15,5.378572,5.625714,5.218572,5.500000,5.500000,16576000
2009-05-18,5.570000,5.628572,5.430000,5.538571,5.538571,12098100
2009-05-19,5.588572,5.755714,5.550000,5.661428,5.661428,13829900
2009-05-20,5.744286,5.971428,5.714286,5.750000,5.750000,15792700
2009-05-21,5.714286,5.805714,5.505714,5.587143,5.587143,9964500
2009-05-22,5.650000,5.694286,5.514286,5.542857,5.542857,4261600
2009-05-26,5.514286,5.772857,5.500000,5.727143,5.727143,8136100
2009-05-27,5.721428,5.771429,5.551429,5.561429,5.561429,9294600
2009-05-28,5.531428,5.610000,5.382857,5.505714,5.505714,8086400
2009-05-29,5.540000,5.655715,5.435714,5.631429,5.631429,13692000
2009-06-01,5.712857,5.885714,5.675714,5.848571,5.848571,9718100
2009-06-02,5.834286,5.985714,5.730000,5.881429,5.881429,9578100
2009-06-03,5.840000,5.890000,5.691429,5.785714,5.785714,7412300
2009-06-04,5.764286,5.848571,5.642857,5.815714,5.815714,9455600
2009-06-05,5.757143,5.761428,5.521429,5.598571,5.598571,10232600
2009-06-08,5.550000,5.600000,5.432857,5.544286,5.544286,8421000
2009-06-09,5.610000,5.661428,5.560000,5.572857,5.572857,8010100
2009-06-10,5.652857,5.655715,5.372857,5.408571,5.408571,13949600
2009-06-11,5.400000,5.550000,5.348571,5.391428,5.391428,8565200
2009-06-12,5.361429,5.424286,5.292857,5.405715,5.405715,7498400
2009-06-15,5.351429,5.505714,5.292857,5.451428,5.451428,14079800
2009-06-16,5.474286,5.504286,5.358572,5.404286,5.404286,11970000
2009-06-17,5.642857,5.870000,5.588572,5.771429,5.771429,21534100
2009-06-18,5.857143,5.940000,5.742857,5.901429,5.901429,12373200
2009-06-19,5.918571,6.115714,5.917143,5.941429,5.941429,15915200
2009-06-22,5.907143,5.907143,5.650000,5.792857,5.792857,12356400
2009-06-23,5.714286,5.742857,5.574286,5.652857,5.652857,7968800
2009-06-24,5.682857,5.745714,5.620000,5.655715,5.655715,8351000
2009-06-25,5.627143,5.882857,5.591429,5.872857,5.872857,9097200
2009-06-26,5.902857,6.097143,5.764286,5.767143,5.767143,48461000
2009-06-29,5.797143,5.970000,5.742857,5.885714,5.885714,8628200
2009-06-30,5.927143,5.968572,5.701428,5.905715,5.905715,11391800
2009-07-01,5.940000,6.067143,5.780000,5.802857,5.802857,8613500
2009-07-02,5.845714,5.857143,5.672857,5.702857,5.702857,7030800
2009-07-06,5.641428,5.767143,5.594285,5.682857,5.682857,7912100
2009-07-07,5.678571,5.750000,5.525714,5.542857,5.542857,7216300
2009-07-08,5.521429,5.552857,5.418571,5.528572,5.528572,7617400
2009-07-09,5.615714,5.734286,5.588572,5.707143,5.707143,12084100
2009-07-10,5.625714,5.767143,5.625714,5.724286,5.724286,5254900
2009-07-13,5.714286,6.152857,5.694286,6.027143,6.027143,29690500
2009-07-14,6.061429,6.221428,5.971428,6.185714,6.185714,13967800
2009-07-15,6.258572,6.345714,6.187143,6.344285,6.344285,9424800
2009-07-16,6.257143,6.324286,6.161428,6.304286,6.304286,8621900
2009-07-17,6.302857,6.375714,6.248571,6.305714,6.305714,8306200
2009-07-20,6.358572,6.425714,6.232857,6.402857,6.402857,9681000
2009-07-21,6.404286,6.427143,6.191429,6.397143,6.397143,9128700
2009-07-22,6.378572,6.547143,6.358572,6.468572,6.468572,9833600
2009-07-23,6.547143,6.812857,6.507143,6.637143,6.637143,20060600
2009-07-24,6.321429,6.367143,5.984286,6.028572,6.028572,35719600
2009-07-27,6.015714,6.040000,5.845714,5.957143,5.957143,15504300
2009-07-28,5.841429,6.067143,5.821429,6.048572,6.048572,11682300
2009-07-29,6.014286,6.174286,6.000000,6.100000,6.100000,8586900
2009-07-30,6.081429,6.304286,6.077143,6.230000,6.230000,10226300
2009-07-31,6.194286,6.348571,6.192857,6.277143,6.277143,7630000
2009-08-03,6.335714,6.424286,6.258572,6.424286,6.424286,8444100
2009-08-04,6.400000,6.414286,6.235714,6.311429,6.311429,8518300
2009-08-05,6.338572,6.357143,6.245714,6.330000,6.330000,6419700
2009-08-06,6.285714,6.355714,6.200000,6.214286,6.214286,7716100
2009-08-07,6.328571,6.457143,6.258572,6.428571,6.428571,9181200
2009-08-10,6.411428,6.561429,6.365714,6.542857,6.542857,7541800
2009-08-11,6.550000,6.617143,6.514286,6.584286,6.584286,5896100
2009-08-12,6.585714,6.657143,6.484286,6.611429,6.611429,6157200
2009-08-13,6.574286,6.667143,6.445714,6.611429,6.611429,5263300
2009-08-14,6.584286,6.594285,6.311429,6.355714,6.355714,7927500
2009-08-17,6.255714,6.255714,6.072857,6.158571,6.158571,6272000
2009-08-18,6.154286,6.234286,6.124286,6.221428,6.221428,4278400
2009-08-19,6.257143,6.535714,6.245714,6.410000,6.410000,9780400
2009-08-20,6.381429,6.514286,6.372857,6.425714,6.425714,6836900
2009-08-21,6.487143,6.514286,6.421429,6.442857,6.442857,8526000
2009-08-24,6.474286,6.550000,6.328571,6.331429,6.331429,7900900
2009-08-25,6.402857,6.414286,6.320000,6.351429,6.351429,7168700
2009-08-26,6.331429,6.394286,6.254286,6.281428,6.281428,5680500
2009-08-27,6.241428,6.292857,6.124286,6.250000,6.250000,9686600
2009-08-28,6.361429,6.412857,6.291429,6.317143,6.317143,7205100
2009-08-31,6.305714,6.375714,6.174286,6.232857,6.232857,5678400
2009-09-01,6.170000,6.341429,5.952857,6.021429,6.021429,10955000
2009-09-02,5.955714,6.060000,5.948571,5.968572,5.968572,6498100
2009-09-03,5.901429,5.928571,5.610000,5.755714,5.755714,19494300
2009-09-04,5.725714,5.877143,5.714286,5.850000,5.850000,8542100
2009-09-08,5.900000,5.975714,5.828571,5.925714,5.925714,7308000
2009-09-09,5.914286,6.281428,5.914286,6.175714,6.175714,17747100
2009-09-10,6.144286,6.392857,6.144286,6.214286,6.214286,10404100
2009-09-11,6.251429,6.264286,6.065714,6.094285,6.094285,6797700
2009-09-14,6.078571,6.192857,5.982857,6.182857,6.182857,5656700
2009-09-15,6.280000,6.428571,6.171429,6.424286,6.424286,10293500
2009-09-16,6.470000,6.714286,6.464286,6.685714,6.685714,12653200
2009-09-17,6.615714,6.721428,6.580000,6.634286,6.634286,6533100
2009-09-18,6.585714,6.780000,6.534286,6.771429,6.771429,12318600
2009-09-21,6.667143,6.841429,6.654286,6.785714,6.785714,8175300
2009-09-22,6.842857,6.885714,6.760000,6.818572,6.818572,6386800
2009-09-23,6.850000,6.855714,6.685714,6.692857,6.692857,5079900
2009-09-24,6.735714,6.735714,6.597143,6.660000,6.660000,3733800
2009-09-25,6.614286,6.705714,6.571429,6.608572,6.608572,4308500
2009-09-28,6.591429,6.698571,6.502857,6.567143,6.567143,9012500
2009-09-29,6.574286,6.744286,6.528572,6.608572,6.608572,9739800
2009-09-30,6.687143,6.731429,6.498571,6.595714,6.595714,6714400
2009-10-01,6.535714,6.561429,6.331429,6.374286,6.374286,8479800
2009-10-02,6.362857,6.547143,6.328571,6.388571,6.388571,5773600
2009-10-05,6.428571,6.534286,6.394286,6.488572,6.488572,8050000
2009-10-06,6.495714,6.607143,6.494286,6.595714,6.595714,6304900
2009-10-07,6.574286,6.660000,6.551429,6.607143,6.607143,3904600
2009-10-08,6.590000,6.702857,6.550000,6.577143,6.577143,6747300
2009-10-09,6.620000,6.702857,6.588572,6.701428,6.701428,4810400
2009-10-12,6.711429,6.825714,6.565714,6.580000,6.580000,7390600
2009-10-13,6.580000,6.708571,6.562857,6.641428,6.641428,4514300
2009-10-14,6.702857,6.870000,6.651429,6.867143,6.867143,7655200
2009-10-15,6.754286,7.275714,6.754286,7.192857,7.192857,18520600
2009-10-16,7.080000,7.121428,6.861429,6.998571,6.998571,8269100
2009-10-19,7.121428,7.204286,7.010000,7.114286,7.114286,5580400
2009-10-20,7.227143,7.248571,6.970000,6.994286,6.994286,7756000
2009-10-21,7.005714,7.070000,6.825714,6.835714,6.835714,6847400
2009-10-22,6.867143,7.102857,6.794286,7.090000,7.090000,8807400
2009-10-23,7.115714,8.214286,7.104286,7.841429,7.841429,50787800
2009-10-26,7.965714,8.107142,7.860000,7.881429,7.881429,11316200
2009-10-27,7.890000,7.918571,7.728571,7.748571,7.748571,9258900
2009-10-28,7.827143,7.905715,7.574286,7.648571,7.648571,11095000
2009-10-29,7.670000,7.907143,7.571429,7.902857,7.902857,9852500
2009-10-30,7.858572,7.998571,7.620000,7.635714,7.635714,9387700
2009-11-02,7.597143,7.768571,7.514286,7.685714,7.685714,5878600
2009-11-03,7.595714,7.757143,7.515714,7.678571,7.678571,10738000
2009-11-04,7.727143,7.857143,7.714286,7.737143,7.737143,7728000
2009-11-05,7.705714,8.118571,7.655715,8.055715,8.055715,13412700
2009-11-06,7.851429,8.002857,7.714286,7.980000,7.980000,12005000
2009-11-09,7.948571,8.210000,7.928571,8.171429,8.171429,8535100
2009-11-10,8.130000,8.482857,8.110000,8.342857,8.342857,13188000
2009-11-11,8.444285,8.555715,8.348572,8.491428,8.491428,10472000
2009-11-12,8.492857,8.548572,8.292857,8.312857,8.312857,5187000
2009-11-13,8.321428,8.485714,8.218572,8.475715,8.475715,5477500
2009-11-16,8.508572,8.625714,8.460000,8.494286,8.494286,8026200
2009-11-17,8.518572,8.712857,8.430000,8.678572,8.678572,9716700
2009-11-18,8.687143,8.807143,8.605714,8.732857,8.732857,6591200
2009-11-19,8.671429,8.710000,8.562857,8.608571,8.608571,4040400
2009-11-20,8.518572,8.584286,8.331429,8.567142,8.567142,7789600
2009-11-23,8.642858,8.711429,8.580000,8.625714,8.625714,4853100
2009-11-24,8.345715,8.625714,8.300000,8.524285,8.524285,10400600
2009-11-25,8.524285,8.551429,8.400000,8.460000,8.460000,7613900
2009-11-27,8.187143,8.360000,7.815714,8.264286,8.264286,5754700
2009-11-30,8.278571,8.402857,8.130000,8.375714,8.375714,9074800
2009-12-01,8.215714,8.395715,8.101429,8.318571,8.318571,13823600
2009-12-02,8.337143,8.542857,8.294286,8.428572,8.428572,9093700
2009-12-03,8.441428,8.498571,8.247143,8.284286,8.284286,8534400
2009-12-04,8.301429,8.348572,7.871428,8.032857,8.032857,11601800
2009-12-07,8.140000,8.140000,7.928571,7.987143,7.987143,9392600
2009-12-08,7.924286,8.017143,7.822857,7.988572,7.988572,7777700
2009-12-09,8.010000,8.034286,7.844285,7.994286,7.994286,5146400
2009-12-10,7.951428,8.164286,7.951428,8.105714,8.105714,5913600
2009-12-11,8.118571,8.142858,7.914286,7.957143,7.957143,5078500
2009-12-14,8.055715,8.074286,7.930000,8.058572,8.058572,4818800
2009-12-15,8.022857,8.214286,7.985714,8.131429,8.131429,5581800
2009-12-16,8.101429,8.131429,7.812857,7.868571,7.868571,17007200
2009-12-17,7.794286,7.831429,7.671429,7.675714,7.675714,10091200
2009-12-18,7.701428,7.711429,7.571429,7.610000,7.610000,10441900
2009-12-21,7.604286,7.747143,7.578571,7.708571,7.708571,6855100
2009-12-22,7.714286,7.885714,7.630000,7.658571,7.658571,11729200
2009-12-23,7.735714,8.132857,7.731429,8.121428,8.121428,10452400
2009-12-24,8.135715,8.241428,8.075714,8.127143,8.127143,3035200
2009-12-28,8.102858,8.285714,8.102858,8.191428,8.191428,6006000
2009-12-29,8.260000,8.284286,8.134286,8.140000,8.140000,4839100
2009-12-30,8.144286,8.144286,7.892857,7.947143,7.947143,4637500
2009-12-31,7.947143,8.011429,7.864286,7.870000,7.870000,5291300
2010-01-04,7.931428,7.961429,7.565714,7.640000,7.640000,17239600
2010-01-05,7.652857,7.657143,7.258572,7.358572,7.358572,23753100
2010-01-06,7.361429,7.672857,7.197143,7.617143,7.617143,23290400
2010-01-07,7.731429,7.757143,7.462857,7.485714,7.485714,9955400
2010-01-08,7.498571,7.742857,7.465714,7.614286,7.614286,8180900
2010-01-11,7.660000,7.704286,7.528572,7.604286,7.604286,6783700
2010-01-12,7.528572,7.582857,7.451428,7.481429,7.481429,6330100
2010-01-13,7.612857,7.754286,7.558571,7.708571,7.708571,14422100
2010-01-14,7.518571,7.575714,7.270000,7.284286,7.284286,17685500
2010-01-15,7.245714,7.407143,7.232857,7.278572,7.278572,13031200
2010-01-19,7.250000,7.382857,7.242857,7.314286,7.314286,5302500
2010-01-20,7.265714,7.492857,7.221428,7.320000,7.320000,9685200
2010-01-21,7.217143,7.454286,7.214286,7.312857,7.312857,8614900
2010-01-22,7.297143,7.484286,7.214286,7.270000,7.270000,9395400
2010-01-25,7.292857,7.357143,6.931428,7.018571,7.018571,13791400
2010-01-26,6.960000,7.178571,6.937143,7.135714,7.135714,11343500
2010-01-27,7.142857,7.311429,6.992857,7.281428,7.281428,23347100
2010-01-28,8.812857,9.121428,8.675714,9.005714,9.005714,77352800
2010-01-29,8.962857,9.224286,8.792857,8.892858,8.892858,24604300
2010-02-01,8.830000,8.981428,8.532857,8.718572,8.718572,18914000
2010-02-02,8.707143,8.878572,8.695714,8.835714,8.835714,10242400
2010-02-03,8.835714,8.982857,8.761429,8.850000,8.850000,8761200
2010-02-04,8.764286,8.892858,8.590000,8.620000,8.620000,11026400
2010-02-05,8.595715,8.715714,8.468572,8.691428,8.691428,11099200
2010-02-08,8.705714,8.815714,8.571428,8.700000,8.700000,9346400
2010-02-09,8.722857,8.880000,8.710000,8.875714,8.875714,8811600
2010-02-10,8.872857,8.918571,8.720000,8.784286,8.784286,5807900
2010-02-11,8.744286,9.070000,8.728572,9.051429,9.051429,7203700
2010-02-12,9.000000,9.025714,8.868571,9.025714,9.025714,8408400
2010-02-16,9.088572,9.287143,9.071428,9.265715,9.265715,9922500
2010-02-17,9.255714,9.255714,9.061429,9.215714,9.215714,8134000
2010-02-18,9.130000,9.467143,9.127143,9.442857,9.442857,8806000
2010-02-19,9.407143,9.581429,9.361428,9.521428,9.521428,8813000
2010-02-22,9.577143,9.614285,9.115714,9.324286,9.324286,35298200
2010-02-23,9.265715,9.321428,9.167143,9.192857,9.192857,13049400
2010-02-24,9.244286,9.340000,9.165714,9.241428,9.241428,12005700
2010-02-25,9.141429,9.374286,9.014286,9.372857,9.372857,10717700
2010-02-26,9.380000,9.547143,9.328571,9.435715,9.435715,8620500
2010-03-01,9.431429,9.964286,9.431429,9.957143,9.957143,12866700
2010-03-02,9.998571,10.000000,9.831429,9.854285,9.854285,11956700
2010-03-03,9.447143,9.770000,9.374286,9.650000,9.650000,22049300
2010-03-04,9.600000,9.795714,9.591429,9.715714,9.715714,7063000
2010-03-05,9.750000,9.814285,9.575714,9.664286,9.664286,9117500
2010-03-08,9.712857,9.822857,9.688571,9.811429,9.811429,6064100
2010-03-09,9.742857,10.192857,9.735714,9.991428,9.991428,14179900
2010-03-10,10.038571,10.221429,10.010000,10.182858,10.182858,7744800
2010-03-11,10.157143,10.227143,10.061429,10.170000,10.170000,8457400
2010-03-12,10.021428,10.071428,9.902857,9.997143,9.997143,9369500
2010-03-15,9.997143,9.997143,9.880000,9.942857,9.942857,7012600
2010-03-16,9.935715,10.121428,9.935715,10.090000,10.090000,8498000
2010-03-17,10.128572,10.248571,10.057143,10.131429,10.131429,4390400
2010-03-18,10.101429,10.161428,10.062857,10.077143,10.077143,3593100
2010-03-19,10.100000,10.128572,10.010000,10.064285,10.064285,9905700
2010-03-22,10.050000,10.428572,10.007143,10.412857,10.412857,7216300
2010-03-23,10.428572,10.498571,10.290000,10.422857,10.422857,4979100
2010-03-24,10.418571,10.452857,10.321428,10.338572,10.338572,3399900
2010-03-25,10.382857,10.714286,10.365714,10.505714,10.505714,8349600
2010-03-26,10.504286,10.701428,10.477143,10.614285,10.614285,5427800
2010-03-29,10.700000,10.714286,10.521428,10.557143,10.557143,5602100
2010-03-30,10.700000,10.807143,10.632857,10.722857,10.722857,7662200
2010-03-31,10.614285,10.722857,10.531428,10.534286,10.534286,5714800
2010-04-01,10.517143,10.814285,10.517143,10.714286,10.714286,13577200
2010-04-05,10.797143,11.437143,10.795714,11.427143,11.427143,16663500
2010-04-06,11.488571,11.995714,11.405714,11.910000,11.910000,27422500
2010-04-07,11.727143,11.767143,11.314285,11.390000,11.390000,25214700
2010-04-08,11.324286,11.714286,11.324286,11.690000,11.690000,13912500
2010-04-09,11.584286,11.785714,11.490000,11.774285,11.774285,11563300
2010-04-12,11.757143,11.892858,11.650000,11.882857,11.882857,9430400
2010-04-13,11.897142,12.378572,11.857142,12.340000,12.340000,17424400
2010-04-14,12.422857,12.728572,12.260000,12.510000,12.510000,18056500
2010-04-15,12.464286,12.552857,12.214286,12.404285,12.404285,11999400
2010-04-16,12.351429,12.414286,12.025714,12.187143,12.187143,10971800
2010-04-19,12.178572,12.371428,11.824286,12.114285,12.114285,13470800
2010-04-20,12.154285,12.488571,12.122857,12.438571,12.438571,12414500
2010-04-21,12.635715,12.714286,12.198571,12.425714,12.425714,24311700
2010-04-22,13.000000,14.641429,12.950000,14.321428,14.321428,90442100
2010-04-23,14.287143,14.365714,13.765715,14.247143,14.247143,29817900
2010-04-26,14.348572,15.671429,14.348572,15.452857,15.452857,47215000
2010-04-27,15.010000,15.151428,14.518572,14.581429,14.581429,34263600
2010-04-28,14.504286,14.680000,13.971429,14.198571,14.198571,22770300
2010-04-29,14.401428,14.850000,14.194285,14.738571,14.738571,18078200
2010-04-30,14.835714,14.838572,14.082857,14.128572,14.128572,13059200
2010-05-03,14.280000,14.830000,14.142858,14.570000,14.570000,13974100
2010-05-04,14.288571,14.412857,13.978572,14.194285,14.194285,15383900
2010-05-05,13.930000,14.527143,13.744286,14.032857,14.032857,14749700
2010-05-06,13.871428,14.427143,12.857142,13.852858,13.852858,24448900
2010-05-07,13.857142,14.285714,12.918571,13.012857,13.012857,25908400
2010-05-10,13.747143,13.994286,13.572857,13.928572,13.928572,18567500
2010-05-11,13.664286,14.592857,13.654285,14.260000,14.260000,23100700
2010-05-12,14.527143,15.415714,14.490000,15.404285,15.404285,27244700
2010-05-13,15.492857,17.071428,15.315714,15.715714,15.715714,71549800
2010-05-14,15.071428,15.138572,14.290000,14.365714,14.365714,34964300
2010-05-17,14.495714,15.291429,14.472857,15.192857,15.192857,31577700
2010-05-18,15.055715,15.390000,14.371428,14.572857,14.572857,27498100
2010-05-19,14.434286,14.927143,13.908571,14.372857,14.372857,22927100
2010-05-20,13.821428,13.995714,13.284286,13.570000,13.570000,28922600
2010-05-21,13.061429,14.284286,12.972857,14.210000,14.210000,30009000
2010-05-24,14.482857,14.908571,14.287143,14.517143,14.517143,18433100
2010-05-25,13.928572,15.000000,13.857142,15.000000,15.000000,23362500
2010-05-26,15.350000,15.547143,14.797143,14.971429,14.971429,33401900
2010-05-27,15.428572,15.570000,15.071428,15.551429,15.551429,19626600
2010-05-28,15.552857,16.277143,15.457143,15.878572,15.878572,28188300
2010-06-01,15.608571,15.882857,15.297143,15.327143,15.327143,15894900
2010-06-02,15.557143,15.865714,14.970000,15.825714,15.825714,18494000
2010-06-03,15.991428,16.381428,15.701428,15.978572,15.978572,18261600
2010-06-04,15.697143,16.385714,15.362857,15.682858,15.682858,21744100
2010-06-07,15.685715,16.177143,15.321428,15.594286,15.594286,26215700
2010-06-08,15.867143,16.071428,15.328571,15.761429,15.761429,24122700
2010-06-09,16.139999,16.838572,16.031429,16.490000,16.490000,39731300
2010-06-10,16.860001,17.125713,16.624287,16.951429,16.951429,24768100
2010-06-11,16.782858,17.364286,16.657143,17.241428,17.241428,28693700
2010-06-14,17.628571,18.280001,17.542856,18.115715,18.115715,34783000
2010-06-15,17.857143,17.884285,17.461428,17.642857,17.642857,31710700
2010-06-16,17.542856,18.000000,17.145714,17.809999,17.809999,30639700
2010-06-17,17.935715,18.257143,17.771429,17.980000,17.980000,18610900
2010-06-18,17.990000,18.157143,17.788572,18.059999,18.059999,17446100
2010-06-21,18.005714,18.100000,16.771429,16.998571,16.998571,26078500
2010-06-22,17.074286,17.200001,16.297142,16.632856,16.632856,27733300
2010-06-23,16.821428,17.000000,16.288572,16.824286,16.824286,14732900
2010-06-24,16.697144,16.837143,16.372858,16.464285,16.464285,13636700
2010-06-25,16.487143,16.945715,16.071428,16.854286,16.854286,18129300
2010-06-28,16.952858,17.125713,16.602858,16.801428,16.801428,11553500
2010-06-29,16.488571,16.547142,16.010000,16.082857,16.082857,20429500
2010-06-30,15.712857,16.184286,15.427143,15.521428,15.521428,26104400
2010-07-01,15.542857,15.780000,14.752857,15.665714,15.665714,22759800
2010-07-02,15.808572,15.920000,15.185715,15.297143,15.297143,11218200
2010-07-06,15.628572,15.915714,15.184286,15.324286,15.324286,15773800
2010-07-07,15.545714,16.928572,15.325714,16.927143,16.927143,28483700
2010-07-08,17.145714,17.535715,16.455715,16.711428,16.711428,26282900
2010-07-09,16.597143,16.834286,16.325714,16.790001,16.790001,12726000
2010-07-12,16.850000,17.214285,16.728571,17.054285,17.054285,13410600
2010-07-13,17.345715,17.387142,16.835714,17.274286,17.274286,17581200
2010-07-14,17.217142,17.714285,17.014286,17.571428,17.571428,13643700
2010-07-15,17.381428,17.464285,17.034286,17.301428,17.301428,15295700
2010-07-16,17.242857,17.282858,16.821428,16.912857,16.912857,14473200
2010-07-19,16.824286,17.161428,16.450001,16.985714,16.985714,13239100
2010-07-20,16.735714,17.271429,16.364286,17.198572,17.198572,17623900
2010-07-21,17.435715,17.657143,16.982857,17.092857,17.092857,33055400
2010-07-22,15.642858,16.067142,14.535714,14.794286,14.794286,95617900
2010-07-23,14.997143,15.535714,14.601429,15.385715,15.385715,33507600
2010-07-26,15.501429,15.570000,14.508572,14.684286,14.684286,32959500
2010-07-27,15.000000,15.065714,14.647142,14.870000,14.870000,22699600
2010-07-28,14.827143,14.908571,14.242857,14.330000,14.330000,34626900
2010-07-29,14.360000,14.450000,13.618571,14.002857,14.002857,35392700
2010-07-30,14.241428,14.740000,14.077143,14.650000,14.650000,30704800
2010-08-02,14.860000,15.000000,14.424286,14.554286,14.554286,24295600
2010-08-03,14.437143,14.961429,14.104285,14.915714,14.915714,30139200
2010-08-04,14.995714,15.500000,14.957143,15.447143,15.447143,24243100
2010-08-05,15.318571,15.814285,15.071428,15.790000,15.790000,24296300
2010-08-06,15.527143,16.964285,15.411428,16.902857,16.902857,48693400
2010-08-09,16.857143,16.992857,16.372858,16.700001,16.700001,21420000
2010-08-10,16.200001,18.068571,16.171429,17.858572,17.858572,90987400
2010-08-11,17.431429,18.345715,17.335714,18.067142,18.067142,71350300
2010-08-12,17.778572,19.114286,17.717142,19.007143,19.007143,71959300
2010-08-13,18.917143,19.195715,18.610001,18.894285,18.894285,47224800
2010-08-16,18.805714,19.700001,18.668571,19.602858,19.602858,42668500
2010-08-17,19.928572,20.128571,18.935715,18.995714,18.995714,59518900
2010-08-18,18.428572,18.592857,17.905714,17.957144,17.957144,59725400
2010-08-19,17.678572,18.538572,17.655714,18.320000,18.320000,46575900
2010-08-20,18.240000,18.680000,18.215714,18.565714,18.565714,24221400
2010-08-23,18.642857,18.925714,18.071428,18.128571,18.128571,26871600
2010-08-24,17.940001,17.950001,17.291430,17.325714,17.325714,36478400
2010-08-25,17.144285,17.837143,17.092857,17.750000,17.750000,20053600
2010-08-26,17.984285,18.244286,17.768572,17.977142,17.977142,28499100
2010-08-27,18.049999,18.225714,17.554285,18.014286,18.014286,21134400
2010-08-30,17.892857,17.957144,17.510000,17.585714,17.585714,18643100
2010-08-31,17.408571,18.135714,17.401428,17.931429,17.931429,24219300
2010-09-01,18.695715,19.464285,18.444286,19.272858,19.272858,58268000
2010-09-02,19.185715,19.797142,18.944286,19.714285,19.714285,36800400
2010-09-03,20.000000,20.357143,19.721428,19.782858,19.782858,34800500
2010-09-07,19.701429,20.421429,19.657143,20.255714,20.255714,32400200
2010-09-08,20.512857,21.105715,20.482857,20.857143,20.857143,38980200
2010-09-09,21.185715,21.391428,20.685715,20.811428,20.811428,27959400
2010-09-10,20.947144,20.981428,20.628571,20.879999,20.879999,18475100
2010-09-13,21.344286,21.421429,21.000000,21.134285,21.134285,23407300
2010-09-14,21.102858,21.270000,20.871429,20.950001,20.950001,20414100
2010-09-15,20.941429,20.941429,20.374287,20.445715,20.445715,24116400
2010-09-16,20.392857,20.500000,20.018572,20.071428,20.071428,28531300
2010-09-17,20.340000,20.350000,20.002857,20.065714,20.065714,23191000
2010-09-20,20.285715,20.571428,20.002857,20.412857,20.412857,37009000
2010-09-21,20.500000,21.228571,20.444286,21.028572,21.028572,32460400
2010-09-22,21.440001,22.424286,21.328571,22.418571,22.418571,62444900
2010-09-23,22.680000,23.388571,22.631428,22.924286,22.924286,81991000
2010-09-24,23.445715,23.874287,23.000000,23.172857,23.172857,65331000
2010-09-27,22.928572,23.737143,22.768572,23.570000,23.570000,41696900
2010-09-28,23.549999,23.570000,22.784286,23.122858,23.122858,38302600
2010-09-29,22.912857,24.392857,22.888571,24.375713,24.375713,54484500
2010-09-30,24.549999,24.914286,23.125713,23.165714,23.165714,72002700
2010-10-01,22.942858,22.957144,21.972857,22.094286,22.094286,58912700
2010-10-04,21.860001,22.684286,21.652857,22.341429,22.341429,47406800
2010-10-05,22.785715,22.858572,22.030001,22.308571,22.308571,41052900
2010-10-06,22.070000,22.678572,21.208570,21.467142,21.467142,47487300
2010-10-07,21.524286,22.012857,21.262857,21.632856,21.632856,28767900
2010-10-08,21.719999,21.857143,21.150000,21.377142,21.377142,24377500
2010-10-11,21.534286,22.354286,21.461428,21.955715,21.955715,28622300
2010-10-12,21.959999,22.261429,21.644285,22.198572,22.198572,25449200
2010-10-13,22.585714,22.785715,22.001429,22.087143,22.087143,22960700
2010-10-14,21.987143,22.394285,21.648571,21.825714,21.825714,21929600
2010-10-15,21.932858,22.261429,21.722857,22.245714,22.245714,24075100
2010-10-18,22.344286,22.378571,21.717142,21.857143,21.857143,19976600
2010-10-19,21.472857,21.775715,21.049999,21.332857,21.332857,25627700
2010-10-20,21.428572,22.252857,21.142857,21.878571,21.878571,63282100
2010-10-21,24.219999,24.991428,23.797142,24.670000,24.670000,111769000
2010-10-22,23.871429,24.497143,23.705715,24.014286,24.014286,49298900
2010-10-25,24.175714,24.264286,23.580000,23.834286,23.834286,25864300
2010-10-26,23.871429,25.651428,23.864286,25.374287,25.374287,73645600
2010-10-27,25.614286,26.391428,25.080000,25.500000,25.500000,64831200
2010-10-28,25.571428,25.602858,24.721428,25.100000,25.100000,26392100
2010-10-29,24.991428,25.114286,24.188572,24.795713,24.795713,41610800
2010-11-01,24.850000,24.857143,23.671429,23.910000,23.910000,34553400
2010-11-02,23.812857,24.768572,23.794285,24.515715,24.515715,38203200
2010-11-03,24.662857,24.862858,24.147142,24.494286,24.494286,27377000
2010-11-04,24.764286,24.775715,23.799999,23.974285,23.974285,41218800
2010-11-05,24.405714,24.415714,23.837143,24.014286,24.014286,21994000
2010-11-08,23.832857,24.362858,23.608572,24.161428,24.161428,28799400
